kind,stage,severity,seed,condition,accuracy,n
decay,V4,0.25,2,low_contrast,0.100000,70
decay,V4,0.25,2,noise,0.100000,70
decay,V4,0.25,2,crowded,0.100000,70
decay,V4,0.25,2,rotated,0.142857,70
decay,V4,0.25,2,sheared,0.114286,70
decay,IT,0.25,2,canonical,0.100000,70
decay,IT,0.25,2,fragmented,0.100000,70
decay,IT,0.25,2,low_contrast,0.100000,70
decay,IT,0.25,2,noise,0.100000,70
decay,IT,0.25,2,crowded,0.100000,70
decay,IT,0.25,2,rotated,0.100000,70
decay,IT,0.25,2,sheared,0.100000,70
decay,V1,0.25,3,canonical,0.457143,70
decay,V1,0.25,3,fragmented,0.157143,70
decay,V1,0.25,3,low_contrast,0.657143,70
decay,V1,0.25,3,noise,0.457143,70
decay,V1,0.25,3,crowded,0.157143,70
decay,V1,0.25,3,rotated,0.214286,70
decay,V1,0.25,3,sheared,0.128571,70
decay,V2,0.25,3,canonical,0.628571,70
decay,V2,0.25,3,fragmented,0.385714,70
decay,V2,0.25,3,low_contrast,0.228571,70
decay,V2,0.25,3,noise,0.100000,70
decay,V2,0.25,3,crowded,0.314286,70
decay,V2,0.25,3,rotated,0.514286,70
decay,V2,0.25,3,sheared,0.385714,70
decay,V4,0.25,3,canonical,0.285714,70
decay,V4,0.25,3,fragmented,0.171429,70
decay,V4,0.25,3,low_contrast,0.157143,70
decay,V4,0.25,3,noise,0.100000,70
decay,V4,0.25,3,crowded,0.100000,70
decay,V4,0.25,3,rotated,0.185714,70
decay,V4,0.25,3,sheared,0.171429,70
decay,IT,0.25,3,canonical,0.100000,70
decay,IT,0.25,3,fragmented,0.100000,70
decay,IT,0.25,3,low_contrast,0.100000,70
decay,IT,0.25,3,noise,0.100000,70
decay,IT,0.25,3,crowded,0.100000,70
decay,IT,0.25,3,rotated,0.100000,70
decay,IT,0.25,3,sheared,0.128571,70
decay,V1,0.25,4,canonical,0.457143,70
decay,V1,0.25,4,fragmented,0.285714,70
decay,V1,0.25,4,low_contrast,0.842857,70
decay,V1,0.25,4,noise,0.457143,70
decay,V1,0.25,4,crowded,0.157143,70
decay,V1,0.25,4,rotated,0.228571,70
decay,V1,0.25,4,sheared,0.314286,70
decay,V2,0.25,4,canonical,0.642857,70
decay,V2,0.25,4,fragmented,0.371429,70
decay,V2,0.25,4,low_contrast,0.171429,70
decay,V2,0.25,4,noise,0.100000,70
decay,V2,0.25,4,crowded,0.314286,70
decay,V2,0.25,4,rotated,0.528571,70
decay,V2,0.25,4,sheared,0.442857,70
decay,V4,0.25,4,canonical,0.228571,70
decay,V4,0.25,4,fragmented,0.142857,70
decay,V4,0.25,4,low_contrast,0.200000,70
decay,V4,0.25,4,noise,0.100000,70
decay,V4,0.25,4,crowded,0.114286,70
decay,V4,0.25,4,rotated,0.185714,70
decay,V4,0.25,4,sheared,0.200000,70
decay,IT,0.25,4,canonical,0.171429,70
decay,IT,0.25,4,fragmented,0.114286,70
decay,IT,0.25,4,low_contrast,0.100000,70
decay,IT,0.25,4,noise,0.114286,70
decay,IT,0.25,4,crowded,0.100000,70
decay,IT,0.25,4,rotated,0.171429,70
decay,IT,0.25,4,sheared,0.200000,70
decay,V1,0.25,5,canonical,0.585714,70
decay,V1,0.25,5,fragmented,0.371429,70
decay,V1,0.25,5,low_contrast,0.842857,70
decay,V1,0.25,5,noise,0.557143,70
decay,V1,0.25,5,crowded,0.128571,70
decay,V1,0.25,5,rotated,0.328571,70
decay,V1,0.25,5,sheared,0.214286,70
decay,V2,0.25,5,canonical,0.700000,70
decay,V2,0.25,5,fragmented,0.285714,70
decay,V2,0.25,5,low_contrast,0.200000,70
decay,V2,0.25,5,noise,0.100000,70
decay,V2,0.25,5,crowded,0.300000,70
decay,V2,0.25,5,rotated,0.557143,70
decay,V2,0.25,5,sheared,0.271429,70
decay,V4,0.25,5,canonical,0.100000,70
decay,V4,0.25,5,fragmented,0.128571,70
decay,V4,0.25,5,low_contrast,0.100000,70
decay,V4,0.25,5,noise,0.100000,70
decay,V4,0.25,5,crowded,0.142857,70
decay,V4,0.25,5,rotated,0.071429,70
decay,V4,0.25,5,sheared,0.114286,70
decay,IT,0.25,5,canonical,0.100000,70
decay,IT,0.25,5,fragmented,0.100000,70
decay,IT,0.25,5,low_contrast,0.100000,70
decay,IT,0.25,5,noise,0.100000,70
decay,IT,0.25,5,crowded,0.100000,70
decay,IT,0.25,5,rotated,0.100000,70
decay,IT,0.25,5,sheared,0.100000,70
gain,V1,0.15,0,canonical,1.000000,70
gain,V1,0.15,0,fragmented,0.585714,70
gain,V1,0.15,0,low_contrast,0.914286,70
gain,V1,0.15,0,noise,0.957143,70
gain,V1,0.15,0,crowded,0.728571,70
gain,V1,0.15,0,rotated,0.985714,70
gain,V1,0.15,0,sheared,0.928571,70
gain,V2,0.15,0,canonical,1.000000,70
gain,V2,0.15,0,fragmented,0.642857,70
gain,V2,0.15,0,low_contrast,1.000000,70
gain,V2,0.15,0,noise,0.957143,70
gain,V2,0.15,0,crowded,0.800000,70
gain,V2,0.15,0,rotated,0.957143,70
gain,V2,0.15,0,sheared,0.971429,70
gain,V4,0.15,0,canonical,1.000000,70
gain,V4,0.15,0,fragmented,0.700000,70
gain,V4,0.15,0,low_contrast,0.985714,70
gain,V4,0.15,0,noise,0.957143,70
gain,V4,0.15,0,crowded,0.785714,70
gain,V4,0.15,0,rotated,0.942857,70
gain,V4,0.15,0,sheared,0.928571,70
gain,IT,0.15,0,canonical,1.000000,70
gain,IT,0.15,0,fragmented,0.657143,70
gain,IT,0.15,0,low_contrast,1.000000,70
gain,IT,0.15,0,noise,0.971429,70
gain,IT,0.15,0,crowded,0.728571,70
gain,IT,0.15,0,rotated,0.957143,70
gain,IT,0.15,0,sheared,0.971429,70
gain,V1,0.15,1,canonical,0.971429,70
gain,V1,0.15,1,fragmented,0.657143,70
gain,V1,0.15,1,low_contrast,1.000000,70
gain,V1,0.15,1,noise,0.971429,70
gain,V1,0.15,1,crowded,0.557143,70
gain,V1,0.15,1,rotated,0.885714,70
gain,V1,0.15,1,sheared,0.942857,70
gain,V2,0.15,1,canonical,0.985714,70
gain,V2,0.15,1,fragmented,0.657143,70
gain,V2,0.15,1,low_contrast,1.000000,70
gain,V2,0.15,1,noise,0.971429,70
gain,V2,0.15,1,crowded,0.728571,70
gain,V2,0.15,1,rotated,0.928571,70
gain,V2,0.15,1,sheared,0.957143,70
gain,V4,0.15,1,canonical,1.000000,70
gain,V4,0.15,1,fragmented,0.600000,70
gain,V4,0.15,1,low_contrast,1.000000,70
gain,V4,0.15,1,noise,0.985714,70
gain,V4,0.15,1,crowded,0.700000,70
gain,V4,0.15,1,rotated,0.957143,70
gain,V4,0.15,1,sheared,0.957143,70
gain,IT,0.15,1,canonical,1.000000,70
gain,IT,0.15,1,fragmented,0.642857,70
gain,IT,0.15,1,low_contrast,1.000000,70
gain,IT,0.15,1,noise,0.971429,70
gain,IT,0.15,1,crowded,0.814286,70
gain,IT,0.15,1,rotated,0.957143,70
gain,IT,0.15,1,sheared,0.985714,70
gain,V1,0.15,2,canonical,1.000000,70
gain,V1,0.15,2,fragmented,0.700000,70
gain,V1,0.15,2,low_contrast,0.971429,70
gain,V1,0.15,2,noise,0.942857,70
gain,V1,0.15,2,crowded,0.814286,70
gain,V1,0.15,2,rotated,0.942857,70
gain,V1,0.15,2,sheared,0.985714,70
gain,V2,0.15,2,canonical,0.985714,70
gain,V2,0.15,2,fragmented,0.600000,70
gain,V2,0.15,2,low_contrast,0.985714,70
gain,V2,0.15,2,noise,0.971429,70
gain,V2,0.15,2,crowded,0.785714,70
gain,V2,0.15,2,rotated,0.957143,70
gain,V2,0.15,2,sheared,0.957143,70
gain,V4,0.15,2,canonical,0.985714,70
gain,V4,0.15,2,fragmented,0.585714,70
gain,V4,0.15,2,low_contrast,1.000000,70
gain,V4,0.15,2,noise,0.942857,70
gain,V4,0.15,2,crowded,0.642857,70
gain,V4,0.15,2,rotated,0.914286,70
gain,V4,0.15,2,sheared,0.957143,70
gain,IT,0.15,2,canonical,1.000000,70
gain,IT,0.15,2,fragmented,0.671429,70
gain,IT,0.15,2,low_contrast,1.000000,70
gain,IT,0.15,2,noise,0.971429,70
gain,IT,0.15,2,crowded,0.671429,70
gain,IT,0.15,2,rotated,0.957143,70
gain,IT,0.15,2,sheared,0.957143,70
gain,V1,0.15,3,canonical,1.000000,70
gain,V1,0.15,3,fragmented,0.614286,70
gain,V1,0.15,3,low_contrast,1.000000,70
gain,V1,0.15,3,noise,0.957143,70
gain,V1,0.15,3,crowded,0.742857,70
gain,V1,0.15,3,rotated,0.971429,70
gain,V1,0.15,3,sheared,0.985714,70
gain,V2,0.15,3,canonical,1.000000,70
gain,V2,0.15,3,fragmented,0.557143,70
gain,V2,0.15,3,low_contrast,0.985714,70
gain,V2,0.15,3,noise,0.914286,70
gain,V2,0.15,3,crowded,0.657143,70
gain,V2,0.15,3,rotated,0.957143,70
gain,V2,0.15,3,sheared,0.928571,70
gain,V4,0.15,3,canonical,1.000000,70
gain,V4,0.15,3,fragmented,0.685714,70
gain,V4,0.15,3,low_contrast,0.985714,70
gain,V4,0.15,3,noise,0.971429,70
gain,V4,0.15,3,crowded,0.800000,70
gain,V4,0.15,3,rotated,0.957143,70
gain,V4,0.15,3,sheared,0.985714,70
gain,IT,0.15,3,canonical,1.000000,70
gain,IT,0.15,3,fragmented,0.614286,70
gain,IT,0.15,3,low_contrast,1.000000,70
gain,IT,0.15,3,noise,0.971429,70
gain,IT,0.15,3,crowded,0.842857,70
gain,IT,0.15,3,rotated,0.957143,70
gain,IT,0.15,3,sheared,0.971429,70
gain,V1,0.15,4,canonical,1.000000,70
gain,V1,0.15,4,fragmented,0.614286,70
gain,V1,0.15,4,low_contrast,0.742857,70
gain,V1,0.15,4,noise,0.985714,70
gain,V1,0.15,4,crowded,0.771429,70
gain,V1,0.15,4,rotated,0.914286,70
gain,V1,0.15,4,sheared,0.928571,70
gain,V2,0.15,4,canonical,1.000000,70
gain,V2,0.15,4,fragmented,0.671429,70
gain,V2,0.15,4,low_contrast,1.000000,70
gain,V2,0.15,4,noise,0.942857,70
gain,V2,0.15,4,crowded,0.800000,70
gain,V2,0.15,4,rotated,0.971429,70
gain,V2,0.15,4,sheared,0.928571,70
gain,V4,0.15,4,canonical,1.000000,70
gain,V4,0.15,4,fragmented,0.642857,70
gain,V4,0.15,4,low_contrast,0.971429,70
gain,V4,0.15,4,noise,0.985714,70
gain,V4,0.15,4,crowded,0.814286,70
gain,V4,0.15,4,rotated,0.928571,70
gain,V4,0.15,4,sheared,0.957143,70
gain,IT,0.15,4,canonical,1.000000,70
gain,IT,0.15,4,fragmented,0.685714,70
gain,IT,0.15,4,low_contrast,1.000000,70
gain,IT,0.15,4,noise,0.957143,70
gain,IT,0.15,4,crowded,0.785714,70
gain,IT,0.15,4,rotated,0.942857,70
gain,IT,0.15,4,sheared,0.985714,70
gain,V1,0.3,0,canonical,0.871429,70
gain,V1,0.3,0,fragmented,0.471429,70
gain,V1,0.3,0,low_contrast,0.771429,70
gain,V1,0.3,0,noise,0.914286,70
gain,V1,0.3,0,crowded,0.514286,70
gain,V1,0.3,0,rotated,0.828571,70
gain,V1,0.3,0,sheared,0.785714,70
gain,V2,0.3,0,canonical,1.000000,70
gain,V2,0.3,0,fragmented,0.557143,70
gain,V2,0.3,0,low_contrast,0.885714,70
gain,V2,0.3,0,noise,0.871429,70
gain,V2,0.3,0,crowded,0.614286,70
gain,V2,0.3,0,rotated,0.914286,70
gain,V2,0.3,0,sheared,0.900000,70
gain,V4,0.3,0,canonical,0.900000,70
gain,V4,0.3,0,fragmented,0.585714,70
gain,V4,0.3,0,low_contrast,0.942857,70
gain,V4,0.3,0,noise,0.885714,70
gain,V4,0.3,0,crowded,0.757143,70
gain,V4,0.3,0,rotated,0.800000,70
gain,V4,0.3,0,sheared,0.771429,70
gain,IT,0.3,0,canonical,1.000000,70
gain,IT,0.3,0,fragmented,0.600000,70
gain,IT,0.3,0,low_contrast,0.971429,70
gain,IT,0.3,0,noise,0.914286,70
gain,IT,0.3,0,crowded,0.657143,70
gain,IT,0.3,0,rotated,0.800000,70
gain,IT,0.3,0,sheared,0.900000,70
gain,V1,0.3,1,canonical,0.914286,70
gain,V1,0.3,1,fragmented,0.600000,70
gain,V1,0.3,1,low_contrast,0.785714,70
gain,V1,0.3,1,noise,0.900000,70
gain,V1,0.3,1,crowded,0.457143,70
gain,V1,0.3,1,rotated,0.728571,70
gain,V1,0.3,1,sheared,0.771429,70
gain,V2,0.3,1,canonical,0.971429,70
gain,V2,0.3,1,fragmented,0.585714,70
gain,V2,0.3,1,low_contrast,1.000000,70
gain,V2,0.3,1,noise,0.971429,70
gain,V2,0.3,1,crowded,0.571429,70
gain,V2,0.3,1,rotated,0.842857,70
gain,V2,0.3,1,sheared,0.828571,70
gain,V4,0.3,1,canonical,0.985714,70
gain,V4,0.3,1,fragmented,0.571429,70
gain,V4,0.3,1,low_contrast,0.928571,70
gain,V4,0.3,1,noise,0.771429,70
gain,V4,0.3,1,crowded,0.557143,70
gain,V4,0.3,1,rotated,0.957143,70
gain,V4,0.3,1,sheared,0.914286,70
gain,IT,0.3,1,canonical,1.000000,70
gain,IT,0.3,1,fragmented,0.628571,70
gain,IT,0.3,1,low_contrast,1.000000,70
gain,IT,0.3,1,noise,0.971429,70
gain,IT,0.3,1,crowded,0.771429,70
gain,IT,0.3,1,rotated,0.957143,70
gain,IT,0.3,1,sheared,0.985714,70
gain,V1,0.3,2,canonical,0.985714,70
gain,V1,0.3,2,fragmented,0.642857,70
gain,V1,0.3,2,low_contrast,0.814286,70
gain,V1,0.3,2,noise,0.528571,70
gain,V1,0.3,2,crowded,0.714286,70
gain,V1,0.3,2,rotated,0.857143,70
gain,V1,0.3,2,sheared,0.914286,70
gain,V2,0.3,2,canonical,0.957143,70
gain,V2,0.3,2,fragmented,0.585714,70
gain,V2,0.3,2,low_contrast,0.885714,70
gain,V2,0.3,2,noise,0.885714,70
gain,V2,0.3,2,crowded,0.685714,70
gain,V2,0.3,2,rotated,0.857143,70
gain,V2,0.3,2,sheared,0.871429,70
gain,V4,0.3,2,canonical,0.885714,70
gain,V4,0.3,2,fragmented,0.500000,70
gain,V4,0.3,2,low_contrast,0.842857,70
gain,V4,0.3,2,noise,0.871429,70
gain,V4,0.3,2,crowded,0.442857,70
gain,V4,0.3,2,rotated,0.642857,70
gain,V4,0.3,2,sheared,0.728571,70
gain,IT,0.3,2,canonical,0.985714,70
gain,IT,0.3,2,fragmented,0.685714,70
gain,IT,0.3,2,low_contrast,0.971429,70
gain,IT,0.3,2,noise,0.971429,70
gain,IT,0.3,2,crowded,0.557143,70
gain,IT,0.3,2,rotated,0.885714,70
gain,IT,0.3,2,sheared,0.914286,70
gain,V1,0.3,3,canonical,0.985714,70
gain,V1,0.3,3,fragmented,0.528571,70
gain,V1,0.3,3,low_contrast,0.957143,70
gain,V1,0.3,3,noise,0.942857,70
gain,V1,0.3,3,crowded,0.671429,70
gain,V1,0.3,3,rotated,0.928571,70
gain,V1,0.3,3,sheared,0.857143,70
gain,V2,0.3,3,canonical,0.985714,70
gain,V2,0.3,3,fragmented,0.600000,70
gain,V2,0.3,3,low_contrast,0.885714,70
gain,V2,0.3,3,noise,0.857143,70
gain,V2,0.3,3,crowded,0.457143,70
gain,V2,0.3,3,rotated,0.814286,70
gain,V2,0.3,3,sheared,0.728571,70
gain,V4,0.3,3,canonical,1.000000,70
gain,V4,0.3,3,fragmented,0.614286,70
gain,V4,0.3,3,low_contrast,0.942857,70
gain,V4,0.3,3,noise,0.814286,70
gain,V4,0.3,3,crowded,0.757143,70
gain,V4,0.3,3,rotated,0.871429,70
gain,V4,0.3,3,sheared,0.928571,70
gain,IT,0.3,3,canonical,1.000000,70
gain,IT,0.3,3,fragmented,0.614286,70
gain,IT,0.3,3,low_contrast,1.000000,70
gain,IT,0.3,3,noise,0.985714,70
gain,IT,0.3,3,crowded,0.757143,70
gain,IT,0.3,3,rotated,0.942857,70
gain,IT,0.3,3,sheared,0.971429,70
gain,V1,0.3,4,canonical,0.971429,70
gain,V1,0.3,4,fragmented,0.557143,70
gain,V1,0.3,4,low_contrast,0.714286,70
gain,V1,0.3,4,noise,0.785714,70
gain,V1,0.3,4,crowded,0.700000,70
gain,V1,0.3,4,rotated,0.814286,70
gain,V1,0.3,4,sheared,0.814286,70
gain,V2,0.3,4,canonical,0.942857,70
gain,V2,0.3,4,fragmented,0.528571,70
gain,V2,0.3,4,low_contrast,0.914286,70
gain,V2,0.3,4,noise,0.642857,70
gain,V2,0.3,4,crowded,0.571429,70
gain,V2,0.3,4,rotated,0.685714,70
gain,V2,0.3,4,sheared,0.757143,70
gain,V4,0.3,4,canonical,0.871429,70
gain,V4,0.3,4,fragmented,0.571429,70
gain,V4,0.3,4,low_contrast,0.871429,70
gain,V4,0.3,4,noise,0.942857,70
gain,V4,0.3,4,crowded,0.642857,70
gain,V4,0.3,4,rotated,0.814286,70
gain,V4,0.3,4,sheared,0.842857,70
gain,IT,0.3,4,canonical,1.000000,70
gain,IT,0.3,4,fragmented,0.642857,70
gain,IT,0.3,4,low_contrast,1.000000,70
gain,IT,0.3,4,noise,0.942857,70
gain,IT,0.3,4,crowded,0.742857,70
gain,IT,0.3,4,rotated,0.914286,70
gain,IT,0.3,4,sheared,0.942857,70
gain,V1,0.45,0,canonical,0.357143,70
gain,V1,0.45,0,fragmented,0.214286,70
gain,V1,0.45,0,low_contrast,0.342857,70
gain,V1,0.45,0,noise,0.885714,70
gain,V1,0.45,0,crowded,0.214286,70
gain,V1,0.45,0,rotated,0.485714,70
gain,V1,0.45,0,sheared,0.242857,70
gain,V2,0.45,0,canonical,0.700000,70
gain,V2,0.45,0,fragmented,0.371429,70
gain,V2,0.45,0,low_contrast,0.628571,70
gain,V2,0.45,0,noise,0.614286,70
gain,V2,0.45,0,crowded,0.242857,70
gain,V2,0.45,0,rotated,0.571429,70
gain,V2,0.45,0,sheared,0.571429,70
gain,V4,0.45,0,canonical,0.700000,70
gain,V4,0.45,0,fragmented,0.442857,70
gain,V4,0.45,0,low_contrast,0.757143,70
gain,V4,0.45,0,noise,0.728571,70
gain,V4,0.45,0,crowded,0.642857,70
gain,V4,0.45,0,rotated,0.571429,70
gain,V4,0.45,0,sheared,0.657143,70
gain,IT,0.45,0,canonical,0.971429,70
gain,IT,0.45,0,fragmented,0.528571,70
gain,IT,0.45,0,low_contrast,0.928571,70
gain,IT,0.45,0,noise,0.871429,70
gain,IT,0.45,0,crowded,0.542857,70
gain,IT,0.45,0,rotated,0.742857,70
gain,IT,0.45,0,sheared,0.771429,70
gain,V1,0.45,1,canonical,0.771429,70
gain,V1,0.45,1,fragmented,0.528571,70
gain,V1,0.45,1,low_contrast,0.728571,70
gain,V1,0.45,1,noise,0.757143,70
gain,V1,0.45,1,crowded,0.357143,70
gain,V1,0.45,1,rotated,0.585714,70
gain,V1,0.45,1,sheared,0.614286,70
gain,V2,0.45,1,canonical,0.885714,70
gain,V2,0.45,1,fragmented,0.514286,70
gain,V2,0.45,1,low_contrast,0.985714,70
gain,V2,0.45,1,noise,0.771429,70
gain,V2,0.45,1,crowded,0.457143,70
gain,V2,0.45,1,rotated,0.600000,70
gain,V2,0.45,1,sheared,0.557143,70
gain,V4,0.45,1,canonical,0.928571,70
gain,V4,0.45,1,fragmented,0.471429,70
gain,V4,0.45,1,low_contrast,0.857143,70
gain,V4,0.45,1,noise,0.485714,70
gain,V4,0.45,1,crowded,0.442857,70
gain,V4,0.45,1,rotated,0.885714,70
gain,V4,0.45,1,sheared,0.728571,70
gain,IT,0.45,1,canonical,1.000000,70
gain,IT,0.45,1,fragmented,0.628571,70
gain,IT,0.45,1,low_contrast,1.000000,70
gain,IT,0.45,1,noise,0.942857,70
gain,IT,0.45,1,crowded,0.700000,70
gain,IT,0.45,1,rotated,0.914286,70
gain,IT,0.45,1,sheared,0.985714,70
gain,V1,0.45,2,canonical,0.957143,70
gain,V1,0.45,2,fragmented,0.600000,70
gain,V1,0.45,2,low_contrast,0.757143,70
gain,V1,0.45,2,noise,0.257143,70
gain,V1,0.45,2,crowded,0.642857,70
gain,V1,0.45,2,rotated,0.714286,70
gain,V1,0.45,2,sheared,0.728571,70
gain,V2,0.45,2,canonical,0.900000,70
gain,V2,0.45,2,fragmented,0.500000,70
gain,V2,0.45,2,low_contrast,0.785714,70
gain,V2,0.45,2,noise,0.528571,70
gain,V2,0.45,2,crowded,0.528571,70
gain,V2,0.45,2,rotated,0.685714,70
gain,V2,0.45,2,sheared,0.771429,70
gain,V4,0.45,2,canonical,0.800000,70
gain,V4,0.45,2,fragmented,0.314286,70
gain,V4,0.45,2,low_contrast,0.628571,70
gain,V4,0.45,2,noise,0.628571,70
gain,V4,0.45,2,crowded,0.400000,70
gain,V4,0.45,2,rotated,0.542857,70
gain,V4,0.45,2,sheared,0.471429,70
gain,IT,0.45,2,canonical,0.928571,70
gain,IT,0.45,2,fragmented,0.557143,70
gain,IT,0.45,2,low_contrast,0.871429,70
gain,IT,0.45,2,noise,0.814286,70
gain,IT,0.45,2,crowded,0.471429,70
gain,IT,0.45,2,rotated,0.814286,70
gain,IT,0.45,2,sheared,0.800000,70
gain,V1,0.45,3,canonical,0.971429,70
gain,V1,0.45,3,fragmented,0.414286,70
gain,V1,0.45,3,low_contrast,0.885714,70
gain,V1,0.45,3,noise,0.957143,70
gain,V1,0.45,3,crowded,0.585714,70
gain,V1,0.45,3,rotated,0.842857,70
gain,V1,0.45,3,sheared,0.785714,70
gain,V2,0.45,3,canonical,0.814286,70
gain,V2,0.45,3,fragmented,0.414286,70
gain,V2,0.45,3,low_contrast,0.771429,70
gain,V2,0.45,3,noise,0.700000,70
gain,V2,0.45,3,crowded,0.314286,70
gain,V2,0.45,3,rotated,0.642857,70
gain,V2,0.45,3,sheared,0.414286,70
gain,V4,0.45,3,canonical,0.871429,70
gain,V4,0.45,3,fragmented,0.471429,70
gain,V4,0.45,3,low_contrast,0.857143,70
gain,V4,0.45,3,noise,0.571429,70
gain,V4,0.45,3,crowded,0.571429,70
gain,V4,0.45,3,rotated,0.742857,70
gain,V4,0.45,3,sheared,0.657143,70
gain,IT,0.45,3,canonical,1.000000,70
gain,IT,0.45,3,fragmented,0.585714,70
gain,IT,0.45,3,low_contrast,1.000000,70
gain,IT,0.45,3,noise,0.957143,70
gain,IT,0.45,3,crowded,0.600000,70
gain,IT,0.45,3,rotated,0.914286,70
gain,IT,0.45,3,sheared,0.957143,70
gain,V1,0.45,4,canonical,0.971429,70
gain,V1,0.45,4,fragmented,0.500000,70
gain,V1,0.45,4,low_contrast,0.771429,70
gain,V1,0.45,4,noise,0.514286,70
gain,V1,0.45,4,crowded,0.642857,70
gain,V1,0.45,4,rotated,0.714286,70
gain,V1,0.45,4,sheared,0.628571,70
gain,V2,0.45,4,canonical,0.485714,70
gain,V2,0.45,4,fragmented,0.400000,70
gain,V2,0.45,4,low_contrast,0.614286,70
gain,V2,0.45,4,noise,0.400000,70
gain,V2,0.45,4,crowded,0.285714,70
gain,V2,0.45,4,rotated,0.371429,70
gain,V2,0.45,4,sheared,0.357143,70
gain,V4,0.45,4,canonical,0.628571,70
gain,V4,0.45,4,fragmented,0.514286,70
gain,V4,0.45,4,low_contrast,0.671429,70
gain,V4,0.45,4,noise,0.871429,70
gain,V4,0.45,4,crowded,0.385714,70
gain,V4,0.45,4,rotated,0.657143,70
gain,V4,0.45,4,sheared,0.571429,70
gain,IT,0.45,4,canonical,0.985714,70
gain,IT,0.45,4,fragmented,0.585714,70
gain,IT,0.45,4,low_contrast,1.000000,70
gain,IT,0.45,4,noise,0.900000,70
gain,IT,0.45,4,crowded,0.671429,70
gain,IT,0.45,4,rotated,0.871429,70
gain,IT,0.45,4,sheared,0.871429,70
gain,V1,0.65,0,canonical,0.100000,70
gain,V1,0.65,0,fragmented,0.100000,70
gain,V1,0.65,0,low_contrast,0.085714,70
gain,V1,0.65,0,noise,0.614286,70
gain,V1,0.65,0,crowded,0.100000,70
gain,V1,0.65,0,rotated,0.100000,70
gain,V1,0.65,0,sheared,0.100000,70
gain,V2,0.65,0,canonical,0.157143,70
gain,V2,0.65,0,fragmented,0.100000,70
gain,V2,0.65,0,low_contrast,0.128571,70
gain,V2,0.65,0,noise,0.171429,70
gain,V2,0.65,0,crowded,0.142857,70
gain,V2,0.65,0,rotated,0.185714,70
gain,V2,0.65,0,sheared,0.142857,70
gain,V4,0.65,0,canonical,0.471429,70
gain,V4,0.65,0,fragmented,0.342857,70
gain,V4,0.65,0,low_contrast,0.485714,70
gain,V4,0.65,0,noise,0.557143,70
gain,V4,0.65,0,crowded,0.371429,70
gain,V4,0.65,0,rotated,0.414286,70
gain,V4,0.65,0,sheared,0.400000,70
gain,IT,0.65,0,canonical,0.900000,70
gain,IT,0.65,0,fragmented,0.371429,70
gain,IT,0.65,0,low_contrast,0.857143,70
gain,IT,0.65,0,noise,0.742857,70
gain,IT,0.65,0,crowded,0.357143,70
gain,IT,0.65,0,rotated,0.671429,70
gain,IT,0.65,0,sheared,0.585714,70
gain,V1,0.65,1,canonical,0.657143,70
gain,V1,0.65,1,fragmented,0.385714,70
gain,V1,0.65,1,low_contrast,0.671429,70
gain,V1,0.65,1,noise,0.571429,70
gain,V1,0.65,1,crowded,0.285714,70
gain,V1,0.65,1,rotated,0.471429,70
gain,V1,0.65,1,sheared,0.557143,70
gain,V2,0.65,1,canonical,0.742857,70
gain,V2,0.65,1,fragmented,0.342857,70
gain,V2,0.65,1,low_contrast,0.800000,70
gain,V2,0.65,1,noise,0.285714,70
gain,V2,0.65,1,crowded,0.300000,70
gain,V2,0.65,1,rotated,0.414286,70
gain,V2,0.65,1,sheared,0.257143,70
gain,V4,0.65,1,canonical,0.728571,70
gain,V4,0.65,1,fragmented,0.157143,70
gain,V4,0.65,1,low_contrast,0.514286,70
gain,V4,0.65,1,noise,0.271429,70
gain,V4,0.65,1,crowded,0.285714,70
gain,V4,0.65,1,rotated,0.600000,70
gain,V4,0.65,1,sheared,0.485714,70
gain,IT,0.65,1,canonical,0.900000,70
gain,IT,0.65,1,fragmented,0.585714,70
gain,IT,0.65,1,low_contrast,0.957143,70
gain,IT,0.65,1,noise,0.900000,70
gain,IT,0.65,1,crowded,0.500000,70
gain,IT,0.65,1,rotated,0.871429,70
gain,IT,0.65,1,sheared,0.971429,70
gain,V1,0.65,2,canonical,0.842857,70
gain,V1,0.65,2,fragmented,0.385714,70
gain,V1,0.65,2,low_contrast,0.428571,70
gain,V1,0.65,2,noise,0.100000,70
gain,V1,0.65,2,crowded,0.328571,70
gain,V1,0.65,2,rotated,0.528571,70
gain,V1,0.65,2,sheared,0.442857,70
gain,V2,0.65,2,canonical,0.585714,70
gain,V2,0.65,2,fragmented,0.342857,70
gain,V2,0.65,2,low_contrast,0.514286,70
gain,V2,0.65,2,noise,0.200000,70
gain,V2,0.65,2,crowded,0.357143,70
gain,V2,0.65,2,rotated,0.314286,70
gain,V2,0.65,2,sheared,0.442857,70
gain,V4,0.65,2,canonical,0.528571,70
gain,V4,0.65,2,fragmented,0.228571,70
gain,V4,0.65,2,low_contrast,0.328571,70
gain,V4,0.65,2,noise,0.285714,70
gain,V4,0.65,2,crowded,0.285714,70
gain,V4,0.65,2,rotated,0.357143,70
gain,V4,0.65,2,sheared,0.257143,70
gain,IT,0.65,2,canonical,0.842857,70
gain,IT,0.65,2,fragmented,0.428571,70
gain,IT,0.65,2,low_contrast,0.742857,70
gain,IT,0.65,2,noise,0.757143,70
gain,IT,0.65,2,crowded,0.371429,70
gain,IT,0.65,2,rotated,0.714286,70
gain,IT,0.65,2,sheared,0.628571,70
