kind,stage,severity,seed,condition,accuracy,n
ablation,IT,0.6,0,low_contrast,0.450000,100
ablation,IT,0.6,0,noise,0.420000,100
ablation,IT,0.6,0,crowded,0.310000,100
ablation,IT,0.6,0,unusual_view,0.340000,100
ablation,V1,0.6,1,canonical,0.590000,100
ablation,V1,0.6,1,fragmented,0.200000,100
ablation,V1,0.6,1,low_contrast,0.110000,100
ablation,V1,0.6,1,noise,0.100000,100
ablation,V1,0.6,1,crowded,0.330000,100
ablation,V1,0.6,1,unusual_view,0.380000,100
ablation,V2,0.6,1,canonical,0.430000,100
ablation,V2,0.6,1,fragmented,0.260000,100
ablation,V2,0.6,1,low_contrast,0.130000,100
ablation,V2,0.6,1,noise,0.160000,100
ablation,V2,0.6,1,crowded,0.130000,100
ablation,V2,0.6,1,unusual_view,0.190000,100
ablation,V4,0.6,1,canonical,0.100000,100
ablation,V4,0.6,1,fragmented,0.150000,100
ablation,V4,0.6,1,low_contrast,0.100000,100
ablation,V4,0.6,1,noise,0.090000,100
ablation,V4,0.6,1,crowded,0.110000,100
ablation,V4,0.6,1,unusual_view,0.140000,100
ablation,IT,0.6,1,canonical,0.370000,100
ablation,IT,0.6,1,fragmented,0.230000,100
ablation,IT,0.6,1,low_contrast,0.370000,100
ablation,IT,0.6,1,noise,0.400000,100
ablation,IT,0.6,1,crowded,0.200000,100
ablation,IT,0.6,1,unusual_view,0.400000,100
ablation,V1,0.6,2,canonical,0.360000,100
ablation,V1,0.6,2,fragmented,0.230000,100
ablation,V1,0.6,2,low_contrast,0.060000,100
ablation,V1,0.6,2,noise,0.100000,100
ablation,V1,0.6,2,crowded,0.180000,100
ablation,V1,0.6,2,unusual_view,0.290000,100
ablation,V2,0.6,2,canonical,0.210000,100
ablation,V2,0.6,2,fragmented,0.110000,100
ablation,V2,0.6,2,low_contrast,0.100000,100
ablation,V2,0.6,2,noise,0.100000,100
ablation,V2,0.6,2,crowded,0.110000,100
ablation,V2,0.6,2,unusual_view,0.120000,100
ablation,V4,0.6,2,canonical,0.170000,100
ablation,V4,0.6,2,fragmented,0.100000,100
ablation,V4,0.6,2,low_contrast,0.170000,100
ablation,V4,0.6,2,noise,0.100000,100
ablation,V4,0.6,2,crowded,0.130000,100
ablation,V4,0.6,2,unusual_view,0.150000,100
ablation,IT,0.6,2,canonical,0.330000,100
ablation,IT,0.6,2,fragmented,0.240000,100
ablation,IT,0.6,2,low_contrast,0.310000,100
ablation,IT,0.6,2,noise,0.400000,100
ablation,IT,0.6,2,crowded,0.290000,100
ablation,IT,0.6,2,unusual_view,0.290000,100
noise,V1,0.1,0,canonical,0.980000,100
noise,V1,0.1,0,fragmented,0.640000,100
noise,V1,0.1,0,low_contrast,0.910000,100
noise,V1,0.1,0,noise,1.000000,100
noise,V1,0.1,0,crowded,0.700000,100
noise,V1,0.1,0,unusual_view,0.840000,100
noise,V2,0.1,0,canonical,0.990000,100
noise,V2,0.1,0,fragmented,0.690000,100
noise,V2,0.1,0,low_contrast,0.990000,100
noise,V2,0.1,0,noise,1.000000,100
noise,V2,0.1,0,crowded,0.820000,100
noise,V2,0.1,0,unusual_view,0.920000,100
noise,V4,0.1,0,canonical,0.990000,100
noise,V4,0.1,0,fragmented,0.680000,100
noise,V4,0.1,0,low_contrast,0.990000,100
noise,V4,0.1,0,noise,1.000000,100
noise,V4,0.1,0,crowded,0.830000,100
noise,V4,0.1,0,unusual_view,0.920000,100
noise,IT,0.1,0,canonical,0.990000,100
noise,IT,0.1,0,fragmented,0.680000,100
noise,IT,0.1,0,low_contrast,0.990000,100
noise,IT,0.1,0,noise,1.000000,100
noise,IT,0.1,0,crowded,0.830000,100
noise,IT,0.1,0,unusual_view,0.910000,100
noise,V1,0.1,1,canonical,0.980000,100
noise,V1,0.1,1,fragmented,0.640000,100
noise,V1,0.1,1,low_contrast,0.900000,100
noise,V1,0.1,1,noise,1.000000,100
noise,V1,0.1,1,crowded,0.720000,100
noise,V1,0.1,1,unusual_view,0.860000,100
noise,V2,0.1,1,canonical,0.990000,100
noise,V2,0.1,1,fragmented,0.690000,100
noise,V2,0.1,1,low_contrast,0.980000,100
noise,V2,0.1,1,noise,1.000000,100
noise,V2,0.1,1,crowded,0.830000,100
